幾迴,1547
幾年,1548
幾錢,1549
幾人,1550
幾日,1551
幾十,1552
幾時,1553
幾許,1554
幾重,1555
戟,1556
戟門,1557
妓,1558
妓樂,1559
既,1560
紀,1561
計,1562
記,1563
寂,1564
寂寂,1565
寂寥,1566
寂寞,1567
寄,1568
寄書,1569
寄與,1570
跡,1571
薊門,1572
濟,1573
濟川,1574
霽,1575
驥,1576
夾岸,1577
佳,1578
佳節,1579
佳人,1580
迦,1581
家,1582
家釀,1583
家書,1584
嘉陵,1585
甲,1586
賈,1587
賈生,1588
假如,1589
嫁女,1590
兼,1591
堅,1592
間,1593
蒹葭,1594
監察,1595
減,1596
檢,1597
簡,1598
見,1599
見底,1600
見訪,1601
見君,1602
見說,1603
見月,1604
建,1605
建溪,1606
健兒,1607
閒,1608
閒花,1609
閒人,1610
閒事,1611
閒臥,1612
閒宵,1613
閒吟,1614
閒坐,1615
漸,1616
漸見,1617
漸漸,1618
漸覺,1619
漸入,1620
漸有,1621
劍,1622
澗,1623
箭,1624
賤子,1625
薦,1626
諫,1627
餞,1628
餞行,1629
檻,1630
江,1631
江邊,1632
江草,1633
江城,1634
江村,1635
江東,1636
江館,1637
江海,1638
江湖,1639
江花,1640
江陵,1641
江流,1642
江樓,1643
江路,1644
江明,1645
江南,1646
江畔,1647
江濆,1648
江平,1649
江山,1650
江上,1651
江聲,1652
江樹,1653
江天,1654
江亭,1655
江頭,1656
江西,1657
江州,1658
漿,1659
薑芽,1660
螿,1661
蔣,1662
獎,1663
講堂,1664
講席,1665
降,1666
將,1667
將軍,1668
將命,1669
將身,1670
將心,1671
將行,1672
將迎,1673
將欲,1674
絳,1675
絳帳,1676
交橫,1677
郊,1678
椒,1679
焦桐,1680
嬌,1681
嬌兒,1682
嬌嬈,1683
膠,1684
驕,1685
角,1686
角巾,1687
角鷹,1688
腳,1689
叫,1690
教,1691
皆,1692
皆是,1693
接,1694
痎瘧,1695
階,1696
階下,1697
嗟,1698
結,1699
結綺,1700
結實,1701
結襪,1702
節,1703
解,1704
解笑,1705
解顏,1706
介,1707
界,1708
借,1709
借問,1710
藉,1711
今,1712
今朝,1713
今古,1714
今來,1715
今年,1716
今日,1717
今歲,1718
今宵,1719
今夜,1720
金,1721
金杯,1722
金碧,1723
金篦,1724
金堤,1725
金風,1726
金谷,1727
金羈,1728
金罍,1729
金陵,1730
金爐,1731
金門,1732
金盤,1733
金鋪,1734
金粟,1735
金屋,1736
金英,1737
金魚,1738
津,1739
津亭,1740
津頭,1741
筋力,1742
襟,1743
盡,1744
盡日,1745
盡是,1746
緊,1747
錦,1748
錦城,1749
錦帶,1750
錦纜,1751
錦袍,1752
錦衣,1753
近,1754
近來,1755
近日,1756
近山,1757
晉,1758
晉臣,1759
晉國,1760
禁,1761
禁垣,1762
京,1763
京城,1764
京華,1765
京洛,1766
京師,1767
京兆,1768
荊,1769
荊門,1770
荊樹,1771
荊吳,1772
荊州,1773
涇,1774
莖,1775
旌,1776
旌旗,1777
經,1778
經過,1779
經濟,1780
經年,1781
經行,1782
精神,1783
鯨鯢,1784
驚,1785
驚飛,1786
驚風,1787
驚怪,1788
驚起,1789
井,1790
井邑,1791
景,1792
徑,1793
徑路,1794
淨,1795
淨綠,1796
竟,1797
敬,1798
靖安,1799
境,1800
靜,1801
靜拂,1802
鏡,1803
鏡湖,1804
鏡前,1805
鏡中,1806
競,1807
迥,1808
炯炯,1809
九,1810
九層,1811
九江,1812
九門,1813
九日,1814
九天,1815
九重,1816
久,1817
酒,1818
酒杯,1819
酒酣,1820
酒壺,1821
酒戶,1822
酒家,1823
酒樓,1824
酒肆,1825
酒醒,1826
就,1827
廄馬,1828
舅,1829
舊,1830
舊朝,1831
舊春,1832
舊國,1833
舊跡,1834
舊交,1835
舊居,1836
舊人,1837
舊時,1838
舊是,1839
舊宅,1840
居,1841
居人,1842
居士,1843
居延,1844
裾,1845
菊,1846
菊花,1847
橘,1848
舉,1849
舉首,1850
舉眼,1851
櫸柳,1852
句,1853
句踐,1854
拒,1855
俱,1856
俱在,1857
懼,1858
鵑,1859
卷,1860
卷盡,1861
捲,1862
訣,1863
絕,1864
絕句,1865
絕藝,1866
絕足,1867
覺,1868
君,1869
君恩,1870
君侯,1871
君家,1872
君看,1873
君前,1874
君去,1875
君詩,1876
君同,1877
君王,1878
君行,1879
君應,1880
君子,1881
軍,1882
軍中,1883
鈞天,1884
俊,1885
郡,1886
郡城,1887
郡閣,1888
郡樓,1889
駿馬,1890
開,1891
開門,1892
開元,1893
堪,1894
堪愁,1895
堪羨,1896
坎,1897
看,1898
看花,1899
看山,1900
看他,1901
看雲,1902
看著,1903
康,1904
康樂,1905
抗行,1906
柯亭,1907
珂,1908
科,1909
科頭,1910
顆,1911
可,1912
可憐,1913
可論,1914
可惜,1915
可知,1916
刻,1917
客,1918
客夢,1919
客舍,1920
客心,1921
客星,1922
肯,1923
空,1924
空城,1925
空房,1926
空江,1927
空老,1928
空林,1929
空門,1930
空山,1931
空鎖,1932
空堂,1933
空望,1934
空有,1935
空餘,1936
空在,1937
空中,1938
孔丘,1939
孔雀,1940
恐,1941
鞚,1942
口,1943
口號,1944
叩齒,1945
扣,1946
寇,1947
枯,1948
哭,1949
哭聲,1950
窟,1951
苦,1952
苦辛,1953
誇,1954
快,1955
鱠,1956
洭,1957
狂,1958
狂風,1959
狂客,1960
曠望,1961
曠野,1962
窺,1963
愧,1964
臘月,1965
來,1966
來處,1967
來客,1968
來時,1969
來信,1970
賴,1971
藍,1972
藍溪,1973
闌,1974
闌干,1975
瀾,1976
蘭,1977
蘭閨,1978
蘭陵,1979
蘭若,1980
蘭溪,1981
欄,1982
覽,1983
覽古,1984
攬結,1985
郎,1986
郎官,1987
郎中,1988
狼籍,1989
廊,1990
廊下,1991
琅玕,1992
朗,1993
閬州,1994
浪,1995
牢,1996
勞,1997
老,1998
老人,1999
老僧,2000
老時,2001
老翁,2002
姥,2003
勒,2004
樂,2005
樂天,2006
樂遊,2007
雷雨,2008
羸,2009
羸馬,2010
纍纍,2011
淚,2012
淚滴,2013
淚痕,2014
淚盡,2015
淚流,2016
淚落,2017
累,2018
棱,2019
冷,2020
冷冷,2021
冷笑,2022
梨,2023
梨花,2024
璃,2025
藜杖,2026
離,2027
離別,2028
離宮,2029
離家,2030
離居,2031
離觴,2032
離聲,2033
離思,2034
離心,2035
離憂,2036
離尊,2037
籬,2038
籬邊,2039
驪龍,2040
李,2041
李白,2042
李紳,2043
里,2044
里巷,2045
澧,2046
禮拜,2047
鯉魚,2048
力,2049
立,2050
立馬,2051
吏,2052
利,2053
笠,2054
歷,2055
歷陽,2056
連,2057
連環,2058
蓮,2059
蓮花,2060
憐,2061
聯,2062
簾,2063
斂,2064
斂手,2065
臉,2066
鍊師,2067
鍊形,2068
鏈,2069
瀲瀲,2070
戀,2071
戀闕,2072
良,2073
良弓,2074
梁,2075
梁園,2076
梁苑,2077
梁州,2078
涼,2079
涼風,2080
涼州,2081
兩,2082
兩京,2083
量,2084
聊,2085
寥寥,2086
寥落,2087
撩,2088
撩亂,2089
遼,2090
遼海,2091
蓼,2092
了,2093
料,2094
烈士,2095
獵,2096
林,2097
林風,2098
林塘,2099
林下,2100
淋漓,2101
淋鈴,2102
鄰,2103
鄰房,2104
鄰境,2105
臨,2106
臨池,2107
臨風,2108
臨淮,2109
臨江,2110
臨階,2111
臨岐,2112
臨水,2113
麟閣,2114
鱗,2115
玲,2116
玲瓏,2117
凌,2118
凌波,2119
凌歊,2120
陵,2121
菱,2122
菱花,2123
零,2124
零落,2125
綾,2126
齡,2127
櫺,2128
靈,2129
靈臺,2130
靈響,2131
領,2132
嶺,2133
嶺上,2134
嶺頭,2135
令,2136
令公,2137
令節,2138
令宅,2139
流,2140
流出,2141
流光,2142
流落,2143
流年,2144
流水,2145
流鶯,2146
流螢,2147
留,2148
留君,2149
留客,2150
留取,2151
留題,2152
留滯,2153
琉,2154
琉璃,2155
榴花,2156
劉,2157
劉根,2158
劉君,2159
劉郎,2160
柳,2161
柳帶,2162
柳花,2163
柳林,2164
柳色,2165
柳條,2166
柳煙,2167
柳楊,2168
柳營,2169
柳州,2170
六,2171
六朝,2172
六代,2173
六宮,2174
六龍,2175
六年,2176
六十,2177
龍,2178
龍荒,2179
龍驤,2180
龍興,2181
龍舟,2182
朧明,2183
籠,2184
隴,2185
隴水,2186
樓,2187
樓高,2188
樓前,2189
樓上,2190
樓臺,2191
樓下,2192
樓中,2193
漏,2194
鏤,2195
露光,2196
露井,2197
露濕,2198
露桃,2199
盧,2200
廬,2201
廬江,2202
廬山,2203
蘆管,2204
蘆花,2205
鱸魚,2206
虜,2207
虜塵,2208
虜地,2209
陸,2210
陸機,2211
路,2212
路塵,2213
路人,2214
路上,2215
路遠,2216
戮,2217
錄事,2218
鷺鷥,2219
呂,2220
侶,2221
旅,2222
旅人,2223
率,2224
綠,2225
綠萍,2226
綠莎,2227
綠樹,2228
綠水,2229
綠楊,2230
鸞,2231
亂,2232
亂山,2233
掠,2234
略,2235
倫,2236
淪落,2237
綸,2238
輪,2239
論,2240
論文,2241
羅,2242
羅襪,2243
羅帷,2244
洛,2245
洛濱,2246
洛城,2247
洛水,2248
洛下,2249
洛陽,2250
洛中,2251
落,2252
落寒,2253
落花,2254
落暉,2255
落落,2256
落梅,2257
落魄,2258
落日,2259
落月,2260
麻姑,2261
馬,2262
馬鞭,2263
馬前,2264
馬上,2265
馬首,2266
